user_id,item_id
3823,3059 1376 2256 2646 790 1057 3142 1912 2327 2956
3824,10 618 523 620 2564 93 573 3537 1354 779
3825,1223 1316 3013 3529 3153 1543 772 1186 2664 2493
3826,22 332 3224 3613 2802 3348 1234 1659 264 1935
3827,52 151 1957 3004 1275 461 170 231 3374 1322
3828,3382 1205 3151 1475 2745 2692 1797 892 2224 2991
3829,1033 79 863 2646 3656 1039 933 2345 3474 1615
3830,543 2314 1913 2633 3049 2626 1078 3332 183 2757
3831,2485 2480 1248 3358 2050 3435 182 2194 1471 3234
3832,2755 1582 1383 2781 1919 157 1626 3619 2876 40
3833,2474 2427 3665 3075 3652 2973 3065 387 3317 513
3834,1603 24 3544 2597 2181 3006 239 509 2666 1830
3835,1811 2636 2528 3677 1341 2281 3474 1848 3116 2774
3836,1186 3694 1583 2210 971 2603 2745 3692 2732 2817
3837,1086 2870 2625 1947 1687 650 2807 264 2311 3251
3838,382 1827 650 221 2428 2311 1427 234 1781 2281
3839,163 2946 206 3182 2198 2455 2456 397 2033 899
3840,1868 107 2387 609 3600 333 312 3311 3187 488
3841,1315 1781 2774 3157 2572 1371 794 234 221 1827
3842,1781 810 1670 778 2849 1687 3030 3690 3035 2205
3843,232 79 3406 1630 3101 1246 1822 1393 1700 1086
3844,1030 3528 2328 944 109 2757 2342 2857 2331 3317
3845,3656 3600 3253 1932 1456 487 1348 452 2991 361
3846,3600 1337 1545 1086 427 802 2574 1686 3656 570
3847,3668 1592 1030 790 3694 1376 513 451 1960 1658
3848,16 2397 331 2700 734 3381 3282 1639 1132 3231
3849,782 965 2153 2447 1198 3392 1051 2016 2093 1370
3850,2474 652 1812 2273 3431 823 3665 2427 2580 971
3851,1174 2597 3002 743 1461 2946 3345 2259 2275 397
3852,1518 2027 20 1587 2492 1862 2285 3194 3007 3466
3853,2127 1197 1516 3110 1699 2292 3066 853 1401 1300
3854,3345 394 2397 2161 2485 3550 1044 830 2218 2237
3855,239 400 2332 1446 24 2781 1111 1054 3006 2739
3856,239 400 2332 1054 1446 1111 174 978 2597 1603
3857,208 1030 3528 543 2626 1746 476 2630 1960 1211
3858,174 1272 609 488 1868 2771 378 1517 1545 2653
3859,1001 1711 169 3049 2313 3705 2692 1956 81 1879
3860,573 620 3409 512 375 3653 498 523 2688 3125
3861,2129 304 650 3046 1490 3327 3036 2980 1365 3463
3862,1868 1545 1337 609 3656 2574 488 802 1272 1517
3863,1223 2862 3529 3013 3153 1316 124 2564 472 409
3864,650 1827 1781 1427 2281 2428 887 234 221 2774
3865,2484 578 1868 1278 438 3701 2858 3205 3431 3111
3866,176 2140 20 2308 1798 1348 3031 677 1184 2700
3867,2402 1811 2224 2370 1382 2774 1315 2844 2086 1927
3868,332 3348 1659 1968 3224 2034 1935 2891 526 403
3869,1858 584 333 2980 463 3670 640 3276 2519 3335
3870,3151 3423 1011 1186 3013 3269 1316 2828 3272 2534
3871,1216 1375 3000 2519 2980 402 3335 333 3204 2541
3872,208 543 3528 3317 1030 1337 1568 2967 1746 771
3873,494 2953 3151 772 3424 3423 2609 1859 3659 3692
3874,791 465 474 1068 3294 248 2180 1714 1818 1270
3875,428 584 2606 771 463 476 293 3046 1615 2129
3876,543 1217 2171 2456 1179 2501 3318 2364 165 1108
3877,1011 2609 3216 1812 1296 6 892 1946 823 3132
3878,3255 1688 677 1227 289 783 658 1800 1492 3086
3879,1811 2528 2774 1887 318 1315 2224 2278 622 2991
3880,700 1092 1269 185 1399 624 3161 75 497 1433
3881,2974 2745 3382 1487 2114 569 2470 601 28 93
3882,3544 1044 1936 3670 2181 402 3204 3191 609 1830
3883,1700 350 1562 2476 3506 2730 232 3101 2345 2518
3884,810 2849 3030 1670 2227 1545 702 1754 1687 3078
3885,361 530 37 872 2636 3402 1304 2306 1341 561
3886,872 3437 361 2024 3579 2140 2538 1283 1832 598
3887,1704 2202 873 2151 3545 274 2420 1112 546 185
3888,1398 1504 3340 2556 29 2763 782 3532 1690 1051
3889,1825 2485 1270 2077 1076 1007 1920 2340 3358 3318
3890,2271 3657 2222 304 3660 1429 3598 1259 3460 2090
3891,1153 3309 3271 3073 154 2029 2298 336 455 2231
3892,1011 1812 1657 3216 6 410 1296 1797 3665 2609
3893,1044 609 1839 1517 2597 3544 1272 1936 107 509
3894,1652 221 1811 512 2774 1725 1956 650 204 452
3895,3065 1610 3275 719 530 619 1520 44 2858 2006
3896,3514 1976 3384 3565 475 1034 2136 2093 2204 1185
3897,1828 106 3476 382 3465 1491 1770 2291 3432 1516
3898,1205 1011 2609 3151 2828 2953 1946 1997 28 2835
3899,1545 1868 3600 312 3311 452 1086 2653 107 802
3900,1044 2059 2780 1961 583 904 2176 41 1603 817
3901,827 1886 2049 2755 1270 2545 2593 3375 1582 549
3902,3243 2910 211 598 660 1371 2898 1375 2056 1968
3903,3668 2800 2070 1928 2006 1590 1520 3350 2457 1439
3904,382 1827 1781 650 2424 234 221 887 2774 1560
3905,1809 3005 2140 1365 3534 176 2129 1490 3327 20
3906,212 1471 99 1956 182 2874 915 3234 583 2239
3907,3101 702 1868 3600 1337 452 1545 107 79 1086
3908,1544 3523 1764 1318 355 379 2709 3 1970 383
3909,428 740 214 2835 3280 3245 1481 1912 3248 913
3910,1626 670 1604 3176 1870 2859 2118 1521 2831 143
3911,513 3668 3264 1592 3023 1030 423 3436 3141 944
3912,151 1957 1322 2836 2943 899 1275 170 3004 3374
3913,2239 2655 3458 3077 1769 3299 1159 3218 3294 782
3914,3374 2900 1681 254 3565 35 2354 428 3514 475
3915,1051 3298 2119 1391 204 3583 512 2636 2336 2774
3916,2129 2757 3526 204 2763 3534 3367 2636 1546 1216
3917,806 2455 185 2033 1357 2259 2060 3182 1188 994
3918,1893 2363 3487 1827 3341 456 1272 1670 2653 2354
3919,2148 2427 2265 2580 2820 69 228 3075 1950 124
3920,810 3539 1868 2653 802 702 3406 1037 2345 2574
3921,2603 2745 3382 569 2470 1354 2630 1039 2210 2646
3922,2090 870 654 941 2479 93 1828 3122 1491 715
3923,293 2768 1640 3046 2980 1546 2757 2250 2175 944
3924,1501 1100 711 1052 2500 549 1198 2943 155 2153
3925,1011 6 1403 3665 3668 2036 761 823 3382 2570
3926,1252 1825 1044 292 3077 2481 2012 2340 2485 3220
3927,561 3474 361 3402 1341 1840 3535 1227 598 2306
3928,994 1275 1032 340 3223 2836 1174 1501 1956 1777
3929,2609 2224 587 2528 1011 494 2265 228 2067 3382
3930,22 463 2847 732 771 640 138 3529 3224 584
3931,801 1517 3187 1272 802 107 1337 174 1037 739
3932,2082 680 3658 353 1619 2158 2145 2354 3266 1264
3933,3060 1248 1617 2485 2194 2218 3358 3238 1007 1044
3934,79 3101 1246 1700 3406 452 1393 1337 1686 350
3935,3049 2602 2626 1078 2757 3172 3286 1546 2980 774
3936,3557 974 3659 3000 1707 365 3609 3638 1808 1186
3937,304 2916 819 1377 1460 3687 2354 1876 1482 7
3938,3665 892 1011 3668 3132 1797 823 2290 761 2933
3939,1830 2915 2006 3438 1184 619 3036 3067 1840 818
3940,3454 1514 2734 1087 2499 154 2420 1823 274 919
3941,2874 3705 1374 1814 339 646 99 2857 3049 1956
3942,490 499 367 1080 3227 2466 3131 909 3533 3418
3943,3355 1655 817 2538 1627 2117 1149 3019 295 2643
3944,1191 3534 2860 3036 2190 650 1365 818 793 3238
3945,253 2389 677 1840 3644 2858 966 2308 2915 367
3946,3075 2088 392 1421 3475 1605 462 1688 2107 2122
3947,2602 863 2054 2076 3402 69 3474 1811 3172 2774
3948,1711 1545 1573 702 1868 569 802 570 1546 2653
3949,702 2653 2814 1573 2227 762 1902 2185 1868 452
3950,650 3036 3046 3463 3238 293 3005 2222 1809 793
3951,1039 3694 1211 3132 2331 2352 1140 392 1935 761
3952,707 2169 1928 476 1831 208 1147 2617 640 1421
3953,3530 1830 3598 2853 568 3029 1617 29 745 2337
3954,3142 1887 922 1811 2673 3059 2054 2402 1102 3105
3955,366 533 2259 185 206 1174 163 2369 2597 3182
3956,2084 1700 3101 1393 350 1459 709 2274 3427 1856
3957,452 389 2561 1545 3406 3600 2274 1086 1868 1251
3958,2363 2814 3651 427 1902 2561 3439 1549 1687 1561
3959,1052 304 3690 1460 183 1781 471 1165 1456 88
3960,2293 3153 1164 1140 829 1360 1930 3013 3377 1960
3961,2835 2606 3693 3401 3245 3418 399 1481 3280 740
3962,2591 2844 2236 2682 1811 809 3562 883 598 2519
3963,475 2136 254 2900 3565 35 553 428 1168 3384
3964,1184 166 3597 3669 3438 3067 947 2024 1840 1678
3965,69 2568 2265 2282 138 1858 880 2088 2820 2148
3966,2924 1951 3025 755 2453 2051 2663 3339 32 2555
3967,3317 1946 569 215 279 2277 2127 1548 2673 2600
3968,2088 1706 1453 3379 2076 3353 2107 2568 3247 69
3969,1941 1582 2755 1994 224 1919 1383 1656 2049 3624
3970,1738 110 2915 3670 719 3671 3339 3463 1218 3421
3971,3142 3423 3269 3424 1560 3382 1039 3151 2798 1011
3972,2835 3245 3418 3280 214 1177 1392 2606 1997 1804
3973,790 2956 1083 1912 37 1001 3116 2664 2732 1134
3974,3597 3438 1184 3067 1678 947 166 2915 3669 719
3975,2980 1216 3335 584 2541 1078 402 3670 493 2763
3976,476 2757 3317 208 1030 3441 82 584 3528 2328
3977,2308 1678 3535 947 3597 1840 1615 3438 2024 3205
3978,3338 3340 3594 2335 2071 2302 663 2063 3526 3696
3979,3000 974 3659 1808 1707 2556 2165 3638 3609 365
3980,1337 7 650 3656 88 382 2914 1086 36 1726
3981,3511 331 734 3381 2397 3220 983 189 3282 1956
3982,728 1525 2338 3606 212 99 2920 467 1956 3671
3983,3256 482 2674 3133 465 1470 3231 1820 2005 2574
3984,3005 650 3036 2222 3463 2129 3238 1365 1956 1809
3985,3348 332 526 1935 1659 3224 3412 264 648 3614
3986,221 650 1781 2311 1827 1427 2281 2428 724 234
3987,1421 2169 487 1147 1689 2617 1560 3694 1263 2515
3988,831 2308 2800 3535 3597 2070 1309 220 2570 818
3989,3474 863 1382 3116 3402 1341 2636 561 1848 3390
3990,3153 409 3013 2862 1543 3409 1560 2564 707 3272
3991,2067 1177 1548 3317 1859 2488 1912 401 135 2673
3992,2327 1223 3153 1316 1560 2564 3022 3013 3272 2862
3993,3293 3294 335 2180 362 2409 105 2049 248 1270
3994,206 1264 1773 2698 3240 2899 628 1092 680 1619
3995,1545 312 801 488 3187 3656 3311 1517 107 1272
3996,1545 1086 1573 1868 452 512 2338 802 2653 1337
3997,797 1518 331 983 711 3381 3166 1619 3194 148
3998,2596 2592 2161 295 754 2059 230 3526 233 622
3999,2136 475 3514 2900 35 3384 428 269 553 3374
4000,1658 1463 1722 621 3215 768 3213 3141 2382 3671
4001,3049 799 2602 2626 2757 169 2331 3286 2732 543
4002,93 1828 383 2510 3364 2091 241 573 1593 1098
4003,79 2345 232 1700 3406 1246 1393 1686 1630 1086
4004,3113 2140 2024 2932 966 220 3067 3674 872 3215
4005,1375 1300 1858 1216 333 160 3000 133 584 3204
4006,1831 640 208 2088 3116 3298 1916 138 2265 124
4007,1956 3053 2626 2297 2468 2331 2757 584 119 283
4008,569 2127 601 1516 1699 1197 3110 853 2292 3068
4009,1568 3248 1172 1211 237 3262 971 3317 2967 109
4010,790 2956 2256 37 3059 1083 1379 1376 863 1102
4011,2354 1086 1947 2281 3687 2311 2625 1687 2870 2428
4012,3665 3668 640 2474 476 1858 3382 3116 1296 2067
4013,1692 583 1914 817 15 1336 1892 1100 1149 2999
4014,2345 246 232 3101 3656 2580 2966 3614 2265 3406
4015,3335 3544 1044 3371 3670 402 1603 493 2541 1830
4016,1022 110 3421 2663 1179 1493 2592 260 2743 41
4017,1893 1932 487 1404 986 857 2574 1456 1348 3610
4018,2141 1378 516 2381 382 1023 2589 3209 293 1081
4019,1464 952 405 1298 2305 2227 1573 833 702 456
4020,1825 2485 1044 2050 3358 563 2480 3191 182 2613
4021,1491 382 3465 1770 3021 2801 2048 301 3657 2338
4022,1337 7 1560 409 487 778 3311 3600 138 528
4023,739 1868 2771 2653 1545 488 2981 3485 1060 801
4024,467 186 979 1670 3256 246 43 2068 2402 2342
4025,2295 1512 47 3095 2483 3544 1169 2229 1597 3674
4026,2959 3480 3325 1219 474 1398 2969 1073 2797 1690
4027,1279 136 2557 3072 2817 1804 1406 2862 458 2352
4028,3671 423 1150 2527 2743 1669 2458 3670 3372 2302
4029,2592 1750 1738 289 2284 3301 233 110 1353 3670
4030,872 530 2308 3067 166 3437 2024 2140 361 3474
4031,2265 228 652 409 124 2474 2692 2528 406 1706
4032,2917 517 3052 2176 2104 2170 2319 1723 2934 3331
4033,904 3020 3699 3598 1303 3530 977 2340 2924 980
4034,1905 461 1770 2475 3499 3021 3339 932 1607 715
4035,1211 3694 3059 1039 1376 1057 790 3142 2646 1102
4036,2345 3035 1086 702 79 2354 1686 232 452 1573
4037,2370 3133 2005 1319 3256 1470 3677 482 3119 1664
4038,1428 2956 1178 2056 1001 1083 1030 1782 931 1658
4039,780 1128 2825 3002 213 2388 1207 2950 351 2971
4040,2231 1355 2608 338 3073 2762 998 2529 154 3457
4041,3436 220 423 3475 1045 1030 1753 1083 2272 2056
4042,221 482 3157 2643 166 3669 966 2256 1827 1655
4043,743 3602 697 35 2275 3667 1043 2618 128 3087
4044,3234 169 3022 2630 1583 2780 2688 3049 2210 2297
4045,3534 293 3238 1546 2980 1809 3046 1099 2757 3036
4046,1688 2282 135 3075 3317 677 423 2306 289 1924
4047,1461 1004 2059 2596 2161 1245 764 1892 2592 1959
4048,2817 454 2474 2389 2646 1406 136 3131 971 3659
4049,482 1470 3256 2370 2574 3677 2068 1319 2005 1670
4050,2256 2745 2470 2840 1354 569 3022 3692 601 2603
4051,2107 3353 3075 3276 1688 2088 529 2306 2399 1304
4052,494 2224 611 3638 587 2828 3418 1887 1811 1315
4053,220 2261 1428 1782 1045 1658 1463 1690 1178 1030
4054,2980 584 2757 283 3005 872 331 293 2129 3036
4055,772 2534 3529 2148 463 124 1316 971 2366 1916
4056,3423 1657 93 741 2258 320 3424 2828 2798 2931
4057,498 1530 512 395 3537 2477 2091 2950 2688 641
4058,1517 174 1272 2771 792 3187 1037 739 802 1549
4059,3204 3050 493 1216 1300 133 2519 3262 2739 525
4060,136 1039 3219 798 2812 237 2784 1172 1406 1638
4061,408 1813 3502 2011 1459 3151 3406 1479 1580 688
4062,2119 204 1536 1811 512 784 2063 2774 2281 1652
4063,28 3409 409 93 1638 22 2258 741 2862 772
4064,1007 563 331 2485 1617 2194 1044 2480 3358 3060
4065,743 1160 566 904 3667 1171 3598 2485 394 3002
4066,2165 779 3364 3659 3171 2384 252 870 2230 2258
4067,2653 1272 1517 488 3187 1545 801 2771 3311 3656
4068,3526 2636 1711 3338 2063 3696 204 1808 2587 1341
4069,2626 1753 2331 1913 2342 119 1216 1292 3203 737
4070,2265 305 707 2474 409 406 138 652 228 2528
4071,3418 2673 1859 494 1912 2732 2054 2581 3142 829
4072,3699 1422 2916 3411 980 457 3209 1014 1377 3007
4073,1781 1560 382 857 221 810 1801 2281 724 1348
4074,1914 1462 1692 542 3469 2464 2019 915 2447 1879
4075,2256 1811 3059 2054 2673 2732 922 2664 2774 863
4076,474 3202 2969 90 2458 2252 3220 2959 3113 696
4077,2067 543 3473 2630 2732 640 2210 1831 1583 2501
4078,1702 580 2063 3274 1373 539 655 2508 1237 2016
4079,2774 1781 234 382 2311 1315 1827 221 2916 650
4080,2564 1316 3409 3153 1543 3272 1560 2862 124 3529
4081,382 2311 650 2774 234 221 2281 1827 887 1427
4082,1153 3271 2566 2608 2507 3309 1288 3073 2002 1311
4083,1341 361 2636 1227 3402 37 1814 1840 3116 20
4084,2646 2664 2328 2732 1186 1811 2327 472 1937 2828
4085,1316 3409 2798 1186 3424 22 1657 2564 132 618
4086,2817 1568 3131 3400 1406 2581 1804 279 732 2784
4087,2275 1836 1092 213 1529 1527 700 697 3300 296
4088,2763 1725 1391 3532 3701 2176 3052 2917 2587 2596
4089,188 1341 2306 3086 3276 1633 677 382 2308 3353
4090,1216 3204 1375 3050 1300 402 2519 3335 2541 1858
4091,496 3411 3345 3569 3667 1314 3157 315 3483 1118
4092,169 2297 2646 2732 3022 1039 1592 1583 640 1831
4093,2946 2275 3161 213 899 353 2455 1092 185 3648
4094,2397 3597 657 2291 904 3660 2271 881 1510 1627
4095,409 3013 22 2031 472 2692 3613 2265 1475 120
4096,1603 3569 485 1958 2143 2465 2687 2289 496 464
4097,1165 3253 1932 88 2005 2500 857 382 1456 549
4098,3668 3317 513 3652 2474 3526 1858 451 2290 3287
4099,1216 3670 2653 2763 2541 493 2387 3262 1300 609
4100,2282 1858 1688 2088 3482 1731 138 1227 3350 333
4101,2853 1179 41 90 2924 1703 2465 1160 3415 1101
4102,3157 41 2208 719 1118 642 1655 1032 3669 1422
4103,1011 2609 3665 3382 6 3142 3216 1296 2570 587
4104,1703 2916 304 2222 3657 2340 2271 1259 2397 3602
4105,1298 1540 542 3052 1595 1557 466 2069 3331 2305
4106,69 124 305 640 476 409 1831 1811 2265 208
4107,1316 2862 1543 22 409 2031 732 2265 707 3613
4108,2054 37 3402 1811 809 2528 863 3353 1807 1371
4109,2082 1619 2698 628 3658 2354 2041 2958 3240 1773
4110,2354 512 1427 2311 2428 1086 1947 3687 2774 724
4111,771 3400 3427 1830 794 3482 2273 29 2877 3311
4112,1583 2646 2817 1186 1211 237 2664 1172 136 2603
4113,1622 3375 3464 1941 1111 1076 1443 1714 2815 3454
4114,2337 1169 3420 794 2877 957 3029 3427 2273 2853
4115,1112 1528 700 3182 1836 1399 17 624 1188 2420
4116,2947 2714 2893 333 2328 1788 3365 1960 1030 447
4117,3493 2337 568 1217 1169 331 3482 1738 1615 29
4118,1096 3046 3550 3005 2161 1099 603 3660 1248 830
4119,2261 2132 451 2956 1140 790 944 1792 1746 513
4120,3355 2208 1603 3483 3235 2608 315 2939 2601 295
4121,3002 743 96 3667 2275 3087 35 1462 3360 2125
4122,382 1427 2311 2354 512 2281 1827 1947 221 3687
4123,124 69 2265 463 1858 707 3350 1453 2387 2076
4124,15 2464 3469 2019 542 2355 1724 1100 1692 1914
4125,772 3269 1487 1950 2673 1376 69 2556 3568 1406
4126,3151 93 2603 2828 3692 3013 3424 3382 3638 3272
4127,1545 2363 2653 1517 1902 801 174 3439 739 1687
4128,719 3438 3067 947 1830 1840 3669 166 1615 1193
4129,2734 3454 1514 1704 873 1009 2644 2499 356 1153
4130,2389 3668 3665 1296 1858 1134 2073 2070 1057 3116
4131,2630 2297 2732 1831 2501 1583 543 3022 2314 3473
4132,3423 3013 3269 1638 472 1039 2862 1186 3151 1279
4133,138 2387 3353 2568 3075 3247 2282 2073 476 652
4134,650 1427 2424 2281 2428 512 221 1827 2354 1781
4135,1725 2763 2176 3052 784 3532 2596 2773 2592 2063
4136,950 2617 1555 2908 956 2947 1149 3172 3371 605
4137,304 1781 1165 3253 2500 188 1456 221 382 549
4138,3523 3 2302 1318 3609 1536 355 273 1070 1970
4139,3564 1941 1290 723 2815 3375 274 478 2022 2150
4140,3656 232 1884 79 2670 3600 810 1086 3101 570
4141,3317 1571 135 2488 3526 2067 3668 2154 69 3652
4142,1781 2774 221 2572 234 2311 1827 1315 382 3157
4143,578 1669 2484 1736 2920 1278 3205 3111 2858 855
4144,2185 802 2363 1549 810 1686 2227 1687 2814 762
4145,584 2338 2757 333 183 3670 2387 1545 2653 3371
4146,1905 2593 1527 3097 592 2090 3021 2338 2475 2048
4147,2893 2714 2947 1788 2328 3441 691 1928 3390 3365
4148,1505 3423 796 1223 3269 741 1543 1186 732 2862
4149,2630 476 2210 2745 1831 208 971 237 1211 1172
4150,1073 3113 220 931 1045 474 1398 3051 3480 309
4151,3355 1603 315 3483 534 1655 2465 3345 1958 496
4152,2271 1672 304 2222 1429 3660 2251 186 1191 129
4153,3427 1217 3659 2195 2067 543 136 2337 215 2630
4154,1461 2946 213 3520 2217 353 2887 764 1092 2455
4155,2140 3546 1655 817 1627 3597 2117 1184 3438 2917
4156,3325 402 1798 2483 3067 3438 2717 2959 1477 1283
4157,3355 817 642 1639 2181 1777 755 1627 3019 3157
4158,1491 1770 382 106 461 1905 2090 3097 3476 2099
4159,3418 1568 3262 2745 109 237 798 2967 2603 732
4160,1314 2559 3588 121 2231 2418 1071 1958 3411 2687
4161,3002 1670 944 1211 2218 2237 1711 1617 1039 1525
4162,750 3432 2293 2091 512 3537 2950 375 573 1413
4163,3665 1011 1812 823 3668 2290 1296 3132 1403 2609
4164,1568 3262 109 214 1078 2967 3317 208 543 1172
4165,79 1687 762 810 2345 312 1471 1086 3656 3363
4166,2239 1233 52 2050 782 3345 1525 2881 830 1130
4167,2256 1001 1030 2331 12 1658 3264 1211 3059 2626
4168,2073 1858 2389 529 216 3065 892 867 2457 3350
4169,1376 3656 452 2327 2664 79 2956 2800 2646 1057
4170,1700 79 3101 1246 2467 2345 1393 2476 1686 570
4171,1912 1982 3644 502 1217 2483 1571 2689 3427 1392
4172,2319 2917 3052 517 2176 3532 3331 199 427 1854
4173,974 3609 3000 3338 2587 2335 1051 2119 2556 1504
4174,2596 2763 2592 1725 2279 3532 233 221 3526 1848
4175,79 1246 2345 3406 1393 3656 1630 570 1686 1545
4176,3656 3692 1246 2281 3418 829 2673 1057 611 3101
4177,350 1246 79 3656 1393 3101 3406 1630 1686 2476
4178,3514 3565 3299 3374 3384 269 1034 2942 2990 399
4179,2148 2088 1858 880 2580 652 69 1916 2282 2512
4180,1332 2555 2418 1951 764 3699 3185 2687 32 1461
4181,1770 3021 106 2048 382 984 2593 1491 2801 1965
4182,2140 872 467 3546 817 168 3306 2438 2325 1627
4183,1699 1096 2068 3371 1099 3293 2840 2908 619 474
4184,269 2136 2942 3384 254 475 1034 3514 428 2835
4185,2140 2538 2438 817 3597 300 527 467 2024 3019
4186,3423 2258 472 1223 1146 3151 93 1638 2828 3013
4187,2340 563 1270 1825 1076 2145 1067 890 2485 2077
4188,2275 3161 1092 680 3520 2887 764 2217 2542 673
4189,1096 2970 1099 3293 1027 2409 1818 636 362 43
4190,2754 1080 3076 2552 3118 3683 468 3536 3281 2681
4191,400 1054 2781 1290 2782 1111 3210 735 2497 1994
4192,2400 1218 3255 1124 2915 3670 568 658 3403 2364
4193,2311 234 2428 3253 409 568 872 1259 2916 3670
4194,1811 1315 69 37 1831 2281 640 883 3448 809
4195,1724 154 1462 2819 2231 1355 1230 1350 15 3278
4196,16 3220 1132 1165 734 1398 2780 331 2397 1639
4197,771 2474 2337 2620 2389 454 1830 794 3482 3400
4198,289 204 1227 3367 208 784 872 3402 94 2129
4199,2227 2363 2865 1549 952 1754 1687 2267 1561 1464
4200,1279 1657 1638 796 184 1505 1511 2709 2327 2557
4201,1738 110 176 666 677 3403 783 1705 1492 2801
4202,1670 270 2849 3030 810 762 3078 1426 2363 2799
4203,1052 2132 3415 2639 3119 2924 1377 1032 1460 1818
4204,790 1912 2297 1592 476 2256 3317 640 2261 69
4205,1510 467 186 2402 1082 3513 2673 857 1350 979
4206,232 560 3101 79 3406 1700 2345 570 810 2504
4207,1504 974 1848 782 3609 2636 3340 1398 3338 2556
4208,2265 652 640 69 1858 880 1916 2110 2847 2148
4209,802 1545 1868 1337 1573 452 2185 2653 702 570
4210,1670 472 174 246 2574 2402 1623 1517 1549 467
4211,1011 2603 3151 732 2817 2745 1583 3418 3269 1223
4212,649 3049 63 2768 3046 2874 293 3534 2757 2302
4213,2947 3476 333 453 3628 1731 1421 94 106 3350
4214,402 1747 1246 1641 3475 3187 79 2430 1428 1373
4215,3013 2265 472 2862 1543 1316 409 124 3529 2031
4216,3441 3528 3317 7 1030 785 2366 1172 2626 2273
4217,482 3133 2402 2574 120 1350 1670 979 2005 1664
4218,2924 2405 1951 1422 2418 764 755 1332 2555 2146
4219,700 980 3699 1529 3009 2979 1836 3185 1269 1043
4220,1640 1191 1429 2589 717 972 3534 2186 2125 1096
4221,3406 2345 79 1700 1337 2023 2574 1884 3101 3276
4222,93 1354 2510 2248 870 3409 383 1638 1560 618
4223,2376 2342 2975 43 472 1464 3521 186 1037 875
4224,2732 2067 1831 2210 2510 2630 2688 2314 2297 3473
4225,3133 482 1319 2068 2574 2370 1470 1670 120 1664
4226,232 3101 1251 350 2274 2023 2084 645 2467 1813
